,INDEX,Date,Id,Loc.x,Loc.y,Loc.z,Hostility,hit,Heart Rate,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,arm.roll,arm.pitch,arm.heading,Shot,body.heading,body.roll,body.pitch,head.heading,head.roll,head.pitch
149,138,2018-02-09 16:08:52.046,1,-99,-99,-99,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
150,139,2018-02-09 16:08:52.127,1,-99,-99,-99,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
151,140,2018-02-09 16:08:52.336,1,129,92,30,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
152,141,2018-02-09 16:08:52.541,1,129,92,36,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
153,142,2018-02-09 16:08:52.752,1,131,93,38,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
154,143,2018-02-09 16:08:52.961,1,135,89,37,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
155,144,2018-02-09 16:08:53.167,1,134,89,35,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
156,145,2018-02-09 16:08:53.371,1,133,90,32,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
157,146,2018-02-09 16:08:53.570,1,138,86,19,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
158,147,2018-02-09 16:08:53.782,1,138,86,15,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
159,148,2018-02-09 16:08:53.989,1,141,81,7,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
160,149,2018-02-09 16:08:54.192,1,144,77,3,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
161,150,2018-02-09 16:08:54.396,1,145,78,-2,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
162,151,2018-02-09 16:08:54.608,1,145,79,-1,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
163,152,2018-02-09 16:08:54.809,1,137,85,5,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
164,153,2018-02-09 16:08:55.027,1,141,81,4,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
165,154,2018-02-09 16:08:55.235,1,140,83,6,0,0,79,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,-99.0,-99.0,-99.0,1.0,1.0,1.0
166,155,2018-02-09 16:09:12.098,1,-99,-99,-99,0,0,70,1,2,3,4,5,6,7,11111111,1.0,1.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
167,176,2018-02-09 16:09:55.033,1,-99,-99,-99,0,0,62,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,1.0,-99.0,1.0
168,177,2018-02-09 16:10:14.973,1,-99,-99,-99,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
169,178,2018-02-09 16:10:15.085,1,133,86,17,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.625,11.4375
170,179,2018-02-09 16:10:15.290,1,133,85,14,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
171,180,2018-02-09 16:10:15.521,1,133,84,14,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
172,181,2018-02-09 16:10:15.701,1,133,84,15,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
173,182,2018-02-09 16:10:15.909,1,133,83,16,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
174,183,2018-02-09 16:10:16.128,1,135,85,16,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
175,184,2018-02-09 16:10:16.334,1,135,85,16,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
176,185,2018-02-09 16:10:16.543,1,134,85,16,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
177,186,2018-02-09 16:10:16.749,1,134,84,17,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
178,187,2018-02-09 16:10:16.942,1,134,84,17,0,0,80,1,2,3,4,5,6,7,-792,-99.0,-99.0,1.0,1,-99.0,-99.0,-99.0,201.0,0.5625,11.4375
179,286,2018-02-09 16:29:49.247,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
180,287,2018-02-09 16:29:49.448,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
181,288,2018-02-09 16:31:36.238,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
182,289,2018-02-09 16:31:36.322,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
183,290,2018-02-09 16:31:36.542,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
184,291,2018-02-09 16:31:36.738,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
185,292,2018-02-09 16:31:36.947,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
186,293,2018-02-09 16:31:37.152,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
187,294,2018-02-09 16:31:37.357,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
188,295,2018-02-09 16:31:37.565,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
189,296,2018-02-09 16:31:37.770,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
190,297,2018-02-09 16:31:37.975,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
191,298,2018-02-09 16:31:38.184,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
192,299,2018-02-09 16:31:38.390,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
193,300,2018-02-09 16:31:38.596,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
194,301,2018-02-09 16:31:38.804,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
195,302,2018-02-09 16:31:39.009,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
196,303,2018-02-09 16:31:39.214,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
197,304,2018-02-09 16:31:39.423,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
198,305,2018-02-09 16:31:39.628,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
199,306,2018-02-09 16:31:39.834,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
200,307,2018-02-09 16:31:40.040,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
201,308,2018-02-09 16:31:40.247,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
202,309,2018-02-09 16:31:40.454,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
203,310,2018-02-09 16:31:40.663,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
204,311,2018-02-09 16:31:40.872,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
205,312,2018-02-09 16:31:41.078,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
206,313,2018-02-09 16:31:41.287,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
207,314,2018-02-09 16:31:41.489,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
208,315,2018-02-09 16:31:41.701,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
209,316,2018-02-09 16:31:41.908,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
210,317,2018-02-09 16:31:42.118,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
211,318,2018-02-09 16:31:42.326,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
212,319,2018-02-09 16:31:42.532,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
213,320,2018-02-09 16:31:42.741,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
214,321,2018-02-09 16:31:42.948,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
215,322,2018-02-09 16:31:43.155,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
216,41,2018-02-09 15:50:58.534,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
217,42,2018-02-09 15:52:01.559,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
218,45,2018-02-09 15:59:11.789,1,0,0,0,0,0,64,1,2,3,4,5,6,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
219,69,2018-02-09 16:03:01.629,1,-99,-99,-99,0,0,63,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
220,109,2018-02-09 16:08:11.877,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
221,110,2018-02-09 16:08:11.980,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
222,111,2018-02-09 16:08:12.182,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
223,112,2018-02-09 16:08:12.391,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
224,113,2018-02-09 16:08:12.599,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
225,114,2018-02-09 16:08:12.802,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
226,115,2018-02-09 16:08:13.016,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
227,116,2018-02-09 16:08:13.220,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
228,117,2018-02-09 16:08:13.420,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
229,118,2018-02-09 16:08:13.629,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
230,119,2018-02-09 16:08:13.835,1,1,1,1,0,0,74,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
231,228,2018-02-09 16:29:03.043,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
232,229,2018-02-09 16:29:03.113,1,-99,-99,-99,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
233,230,2018-02-09 16:29:03.337,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
234,231,2018-02-09 16:29:03.530,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
235,232,2018-02-09 16:29:03.737,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
236,233,2018-02-09 16:29:03.943,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
237,234,2018-02-09 16:29:04.149,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
238,235,2018-02-09 16:29:04.352,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
239,236,2018-02-09 16:29:04.559,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
240,237,2018-02-09 16:29:04.765,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
241,238,2018-02-09 16:29:04.977,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
242,239,2018-02-09 16:29:05.189,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
243,240,2018-02-09 16:29:05.401,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
244,241,2018-02-09 16:29:05.668,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
245,242,2018-02-09 16:29:05.809,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
246,243,2018-02-09 16:29:06.029,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
247,244,2018-02-09 16:29:06.222,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
248,245,2018-02-09 16:29:06.422,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
249,246,2018-02-09 16:29:06.627,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
250,247,2018-02-09 16:29:06.834,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
251,248,2018-02-09 16:29:07.039,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
252,249,2018-02-09 16:29:07.251,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
253,250,2018-02-09 16:29:07.453,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
254,251,2018-02-09 16:29:07.657,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
255,252,2018-02-09 16:29:07.865,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
256,253,2018-02-09 16:29:08.069,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
257,254,2018-02-09 16:29:08.275,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
258,255,2018-02-09 16:29:08.481,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
259,256,2018-02-09 16:29:08.687,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
260,257,2018-02-09 16:29:08.892,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
261,258,2018-02-09 16:29:09.099,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
262,259,2018-02-09 16:29:09.303,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
263,260,2018-02-09 16:29:09.511,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
264,261,2018-02-09 16:29:09.719,1,1,1,1,0,0,1,1,2,3,4,5,6,7,-792,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
265,323,2018-02-09 16:31:43.365,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
266,324,2018-02-09 16:31:43.573,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
267,325,2018-02-09 16:31:43.778,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
268,326,2018-02-09 16:31:43.990,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
269,327,2018-02-09 16:31:44.197,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
270,328,2018-02-09 16:31:44.406,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
271,329,2018-02-09 16:31:44.612,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
272,330,2018-02-09 16:31:44.820,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
273,331,2018-02-09 16:31:45.026,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
274,332,2018-02-09 16:31:45.244,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
275,333,2018-02-09 16:31:45.442,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
276,334,2018-02-09 16:31:45.652,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
277,335,2018-02-09 16:31:45.860,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
278,336,2018-02-09 16:31:46.068,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
279,337,2018-02-09 16:31:46.276,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
280,338,2018-02-09 16:31:46.485,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
281,339,2018-02-09 16:31:46.692,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
282,340,2018-02-09 16:31:46.897,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
283,341,2018-02-09 16:31:47.106,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
284,342,2018-02-09 16:31:47.310,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
285,343,2018-02-09 16:31:47.522,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
286,344,2018-02-09 16:31:47.728,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
287,345,2018-02-09 16:31:47.936,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
288,346,2018-02-09 16:31:48.147,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
289,347,2018-02-09 16:31:48.354,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
290,348,2018-02-09 16:31:48.558,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
291,349,2018-02-09 16:31:48.767,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
292,350,2018-02-09 16:31:48.972,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
293,351,2018-02-09 16:31:49.180,1,1,1,1,0,0,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,0,-99.0,-99.0,-99.0,1.0,1.0,1.0
294,16,2018-02-06 19:57:26.376,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
295,17,2018-02-06 19:57:54.908,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
296,18,2018-02-06 20:00:02.523,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
297,19,2018-02-06 20:01:27.212,1,1,1,1,1,1,1,1,2,3,4,5,6,7,11111111,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0
