S_INDEX,S_DATE,S_SHOOTER.ID,S_SHOOTER.LOC.X,S_SHOOTER.LOC.Y,S_SHOOTER.LOC.Z,S_SHOOTER.HOSTILITY,S_SHOOTER.HIT,S_SHOOTER.HR,S_SHOOTER.ARM.EMG,S_SHOOTER.ARM.ROLL,S_SHOOTER.ARM.PITCH,S_SHOOTER.ARM.HEADING,S_SHOOTER.SHOT,S_SHOOTER.BODY.HEADING,S_SHOOTER.BODY.ROLL,S_SHOOTER.BODY.PITCH,S_SHOOTER.HEAD.HEADING,S_SHOOTER.HEAD.ROLL,S_SHOOTER.HEAD.PITCH
26,06-FEB-18 08.11.50.319000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
352,09-FEB-18 04.31.49.387000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
353,09-FEB-18 04.32.02.097000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
354,09-FEB-18 04.32.02.207000000 PM,1,-99,-99,-99,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,-99,-99,-99
355,09-FEB-18 04.32.02.423000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
356,09-FEB-18 04.32.02.623000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
357,09-FEB-18 04.32.02.834000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(-792),-99,-99,-99,0,-99,-99,-99,1,1,1
358,09-FEB-18 04.32.03.037000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
359,09-FEB-18 04.32.03.251000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
360,09-FEB-18 04.32.03.452000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
361,09-FEB-18 04.32.03.661000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
362,09-FEB-18 04.32.03.864000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
363,09-FEB-18 04.32.04.069000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
364,09-FEB-18 04.32.04.282000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
365,09-FEB-18 04.32.04.482000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
366,09-FEB-18 04.32.04.697000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
367,09-FEB-18 04.32.04.904000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
368,09-FEB-18 04.32.05.112000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
369,09-FEB-18 04.32.05.406000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
370,09-FEB-18 04.32.05.534000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
371,09-FEB-18 04.32.05.802000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
372,09-FEB-18 04.32.05.938000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
373,09-FEB-18 04.32.06.147000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
374,09-FEB-18 04.32.06.351000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
375,09-FEB-18 04.32.06.556000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
376,09-FEB-18 04.32.06.765000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
377,09-FEB-18 04.32.06.972000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
378,09-FEB-18 04.32.07.174000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
379,09-FEB-18 04.32.07.382000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
380,09-FEB-18 04.32.07.590000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
381,09-FEB-18 04.32.07.800000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
382,09-FEB-18 04.32.08.002000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
383,09-FEB-18 04.32.08.211000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
384,09-FEB-18 04.32.08.414000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
385,09-FEB-18 04.32.08.620000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
386,09-FEB-18 04.32.08.825000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
387,09-FEB-18 04.32.09.034000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
388,09-FEB-18 04.32.09.240000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
389,09-FEB-18 04.32.09.449000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
390,09-FEB-18 04.32.09.656000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
391,09-FEB-18 04.32.09.859000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
392,09-FEB-18 04.32.10.069000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
393,09-FEB-18 04.32.10.280000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
394,09-FEB-18 04.32.10.483000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
395,09-FEB-18 04.32.10.686000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
396,09-FEB-18 04.32.10.893000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
397,09-FEB-18 04.32.11.102000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
398,09-FEB-18 04.32.11.307000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
399,09-FEB-18 04.32.11.513000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
400,09-FEB-18 04.32.11.720000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
401,09-FEB-18 04.32.11.928000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
402,09-FEB-18 04.32.12.137000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
403,09-FEB-18 04.32.12.340000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
404,09-FEB-18 04.32.12.547000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
405,09-FEB-18 04.32.12.754000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
406,09-FEB-18 04.32.12.967000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
407,09-FEB-18 04.32.13.168000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
408,09-FEB-18 04.32.13.373000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
409,09-FEB-18 04.32.13.581000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
410,09-FEB-18 04.32.13.790000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
411,09-FEB-18 04.32.13.993000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
412,09-FEB-18 04.32.14.199000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
413,09-FEB-18 04.32.14.410000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
414,09-FEB-18 04.32.14.616000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
415,09-FEB-18 04.32.14.820000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
416,09-FEB-18 04.32.15.034000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
417,09-FEB-18 04.32.15.236000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
418,09-FEB-18 04.32.15.440000000 PM,1,1,1,1,0,0,1,SYSMAN.EMG_OBJ(11111111),1,1,1,0,-99,-99,-99,1,1,1
44,09-FEB-18 03.53.36.070000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
75,09-FEB-18 04.07.25.618000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
76,09-FEB-18 04.07.25.786000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
77,09-FEB-18 04.07.26.016000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
78,09-FEB-18 04.07.26.199000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
79,09-FEB-18 04.07.26.430000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
80,09-FEB-18 04.07.26.638000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
81,09-FEB-18 04.07.26.846000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
82,09-FEB-18 04.07.27.052000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
83,09-FEB-18 04.07.27.260000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
84,09-FEB-18 04.07.27.465000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
85,09-FEB-18 04.07.27.676000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
86,09-FEB-18 04.07.27.883000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
87,09-FEB-18 04.07.28.087000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
88,09-FEB-18 04.07.28.280000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
89,09-FEB-18 04.07.28.489000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
90,09-FEB-18 04.07.28.710000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
91,09-FEB-18 04.07.28.918000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
92,09-FEB-18 04.07.29.105000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
93,09-FEB-18 04.07.29.329000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
94,09-FEB-18 04.07.29.538000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
95,09-FEB-18 04.07.29.745000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
96,09-FEB-18 04.07.29.960000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
97,09-FEB-18 04.07.30.163000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
120,09-FEB-18 04.08.37.916000000 PM,1,-99,-99,-99,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
121,09-FEB-18 04.08.37.952000000 PM,1,-99,-99,-99,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
122,09-FEB-18 04.08.38.158000000 PM,1,137,84,10,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
123,09-FEB-18 04.08.38.374000000 PM,1,138,83,10,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
124,09-FEB-18 04.08.38.570000000 PM,1,143,78,2,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
125,09-FEB-18 04.08.38.788000000 PM,1,139,82,5,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
126,09-FEB-18 04.08.38.993000000 PM,1,142,79,2,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
127,09-FEB-18 04.08.39.195000000 PM,1,145,78,-1,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
128,09-FEB-18 04.08.39.404000000 PM,1,149,75,-6,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
129,09-FEB-18 04.08.39.608000000 PM,1,147,77,-4,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
130,09-FEB-18 04.08.39.809000000 PM,1,135,86,11,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
131,09-FEB-18 04.08.40.020000000 PM,1,133,88,17,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
132,09-FEB-18 04.08.40.220000000 PM,1,138,84,11,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
133,09-FEB-18 04.08.40.426000000 PM,1,140,82,8,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
134,09-FEB-18 04.08.40.634000000 PM,1,141,81,6,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
135,09-FEB-18 04.08.40.844000000 PM,1,142,80,4,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
136,09-FEB-18 04.08.41.056000000 PM,1,144,80,5,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
137,09-FEB-18 04.08.41.254000000 PM,1,138,85,11,0,0,75,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
156,09-FEB-18 04.09.29.409000000 PM,1,-99,-99,-99,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
157,09-FEB-18 04.09.29.563000000 PM,1,135,89,24,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
158,09-FEB-18 04.09.29.770000000 PM,1,137,92,21,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
159,09-FEB-18 04.09.29.971000000 PM,1,135,90,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
160,09-FEB-18 04.09.30.191000000 PM,1,136,91,19,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
161,09-FEB-18 04.09.30.405000000 PM,1,134,89,18,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
162,09-FEB-18 04.09.30.613000000 PM,1,134,88,18,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
163,09-FEB-18 04.09.30.816000000 PM,1,134,88,19,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
164,09-FEB-18 04.09.31.026000000 PM,1,134,88,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
165,09-FEB-18 04.09.31.223000000 PM,1,134,88,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
166,09-FEB-18 04.09.31.431000000 PM,1,134,88,21,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
167,09-FEB-18 04.09.31.644000000 PM,1,133,87,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
168,09-FEB-18 04.09.31.848000000 PM,1,133,87,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
169,09-FEB-18 04.09.32.055000000 PM,1,134,88,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
170,09-FEB-18 04.09.32.260000000 PM,1,134,88,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
171,09-FEB-18 04.09.32.454000000 PM,1,133,86,19,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
172,09-FEB-18 04.09.32.677000000 PM,1,134,86,20,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
173,09-FEB-18 04.09.32.883000000 PM,1,134,87,21,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
174,09-FEB-18 04.09.33.085000000 PM,1,134,88,21,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
175,09-FEB-18 04.09.33.289000000 PM,1,135,90,21,0,0,82,SYSMAN.EMG_OBJ(-792),-99,-99,1,1,-99,-99,-99,1,1,1
188,09-FEB-18 04.10.27.680000000 PM,1,-99,-99,-99,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,-99,-99,-99
189,09-FEB-18 04.10.27.852000000 PM,1,136,85,15,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5,11.4375
190,09-FEB-18 04.10.28.070000000 PM,1,136,86,15,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5,11.4375
191,09-FEB-18 04.10.28.265000000 PM,1,135,86,15,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
192,09-FEB-18 04.10.28.481000000 PM,1,136,87,14,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
193,09-FEB-18 04.10.28.693000000 PM,1,136,88,13,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
194,09-FEB-18 04.10.28.898000000 PM,1,136,88,17,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
195,09-FEB-18 04.10.29.093000000 PM,1,137,87,17,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
196,09-FEB-18 04.10.29.309000000 PM,1,136,87,18,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
197,09-FEB-18 04.10.29.501000000 PM,1,138,89,18,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
198,09-FEB-18 04.10.29.724000000 PM,1,136,86,15,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
199,09-FEB-18 04.10.29.934000000 PM,1,137,85,13,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
200,09-FEB-18 04.10.30.132000000 PM,1,137,84,11,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
201,09-FEB-18 04.10.30.347000000 PM,1,136,85,12,0,0,64,SYSMAN.EMG_OBJ(-792),-99,-99,-99,1,-99,-99,-99,201,0.5625,11.4375
46,09-FEB-18 04.02.29.756000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
47,09-FEB-18 04.02.29.898000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
48,09-FEB-18 04.02.30.098000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
49,09-FEB-18 04.02.30.319000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
50,09-FEB-18 04.02.30.510000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
51,09-FEB-18 04.02.30.718000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
52,09-FEB-18 04.02.30.945000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
53,09-FEB-18 04.02.31.151000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
54,09-FEB-18 04.02.31.359000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
55,09-FEB-18 04.02.31.567000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
56,09-FEB-18 04.02.31.757000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
57,09-FEB-18 04.02.31.962000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
58,09-FEB-18 04.02.32.191000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
59,09-FEB-18 04.02.32.398000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
60,09-FEB-18 04.02.32.608000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
61,09-FEB-18 04.02.32.814000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
62,09-FEB-18 04.02.33.023000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
63,09-FEB-18 04.02.33.227000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
64,09-FEB-18 04.02.33.438000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
65,09-FEB-18 04.02.33.643000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
66,09-FEB-18 04.02.33.850000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
67,09-FEB-18 04.02.34.059000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
68,09-FEB-18 04.02.34.265000000 PM,1,1,1,1,1,1,1,SYSMAN.EMG_OBJ(11111111),1,1,1,1,1,1,1,1,1,1
70,09-FEB-18 04.03.41.094000000 PM,1,-99,-99,-99,0,0,83,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
71,09-FEB-18 04.05.02.928000000 PM,1,-99,-99,-99,0,0,67,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
72,09-FEB-18 04.05.25.149000000 PM,1,-99,-99,-99,0,0,84,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
73,09-FEB-18 04.05.48.465000000 PM,1,-99,-99,-99,0,0,65,SYSMAN.EMG_OBJ(-792),-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
